"Year","site_sp","ring_width","Location","Latitude","Longitude"
1944,"WhiskeyHollow_QUMO",0.909,"WhiskeyHollow","43.119135","-76.386846"
1944,"Winooski_CAOV",1.153,"Winooski","44.555753000000003","-73.113145"
1944,"Winooski_QUAL",1.111,"Winooski","44.555753000000003","-73.113145"
1944,"Winooski_QUMO",1.049,"Winooski","44.555753000000003","-73.113145"
1944,"WV_Ced_QUMO",0.99,"WV_Ced","38.65","-79.3667"
1944,"Zoar_Lick_QURU",1.042,"Zoar_Lick","42.4230333","-78.8945"
1944,"SCBI_CACO",0.796,"SCBI","38.8935","-78.1454"
1944,"SCBI_CAGL",0.961,"SCBI","38.8935","-78.1454"
1944,"SCBI_CAOL",0.88,"SCBI","38.8935","-78.1454"
1944,"SCBI_CATO",1.07,"SCBI","38.8935","-78.1454"
1944,"SCBI_FAGR",0.786,"SCBI","38.8935","-78.1454"
1944,"SCBI_FRAM",0.936,"SCBI","38.8935","-78.1454"
1944,"SCBI_FRNI",0.862,"SCBI","38.8935","-78.1454"
1944,"SCBI_JUNI",0.897,"SCBI","38.8935","-78.1454"
1944,"SCBI_LITU",0.833,"SCBI","38.8935","-78.1454"
1944,"SCBI_PIST",1.015,"SCBI","38.8935","-78.1454"
1944,"SCBI_QUAL",0.88,"SCBI","38.8935","-78.1454"
1944,"SCBI_QUPR",0.923,"SCBI","38.8935","-78.1454"
1944,"SCBI_QURU",0.935,"SCBI","38.8935","-78.1454"
1944,"SCBI_QUVE",0.95,"SCBI","38.8935","-78.1454"
1944,"HF_ACRU",1.127,"HF","42.5388","-72.18"
1944,"HF_BEAL",1.547,"HF","42.5388","-72.18"
1944,"HF_FRAM",0.529,"HF","42.5388","-72.18"
1944,"HF_QURU",1.09,"HF","42.5388","-72.18"
1944,"HF_TSCA",0.99,"HF","42.5388","-72.18"
1945,"Aquidneck_Rhode_Island_QURU",0.673,"Aquidneck_Rhode_Island","41.569283300000002","-71.2840333"
1945,"SIPSEY_WILDERNESS_CAGL",1.348,"SIPSEY_WILDERNESS","34.357419","-87.427427"
1945,"Arnot_Forest,_NY_QURU",1.025,"Arnot_Forest,_NY","42.271616666666667","-76.6267666666667"
1945,"Bear_Island,_MD_CAGL",1.327,"Bear_Island,_MD","38.984566666666666","-77.2423166666667"
1945,"Bent_Creek_QUST",1.147,"Bent_Creek","35.5","-82.6"
1945,"Big_Canoe_QUAL",1.04,"Big_Canoe","34.475662999999997","-84.329251"
1945,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest_QURU",1.012,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest","41.383000000000003","-74.017"
1945,"Blue_Ridge_Parkway/Patty's_Oaks_update_QUMO",0.891,"Blue_Ridge_Parkway/Patty's_Oaks_update","37.536433333333335","-79.4948833333333"
1945,"Bronx,_Hunter_Island,_NY_QUST",0.915,"Bronx,_Hunter_Island,_NY","40.875455600000002","-73.7900333"
1945,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY_QURU",0.903,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY","43.288583333333328","-76.3885333333333"
1945,"DanielBoone_London_District_FAGR",1.055,"DanielBoone_London_District","37.130000000000003","-84.27"
1945,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU_LITU",0.998,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU",NA,NA
1945,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC_MAAC",1.047,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC",NA,NA
1945,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",1.117,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1945,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",0.977,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1945,"Green_Ridge,_MD_CAOV",1.139,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1945,"FRICK_CREEK_LITU",0.93,"FRICK_CREEK","34.76","-84.3"
1945,"Goose_Egg_FAGR",0.857,"Goose_Egg","43.069875000000003","-73.286652"
1945,"Goodnow_Mtn_QURU",1.122,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1945,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",1.069,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1945,"Goose_Egg_Ridge,_NY_QUAL_QUAL",1.112,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1945,"Goose_Egg_Ridge,_NY_QUAL_QUMO",1.048,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1945,"Greenbrook_Sanctuary,_NJ_LITU_LITU",0.93,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1945,"IA_Geo_QUAL",1.189,"IA_Geo","40.824689999999997","-91.391817"
1945,"IA_Lac_CAOV",1.329,"IA_Lac","40.716610000000003","-91.981867"
1945,"IA_Lac_QUAL",1.114,"IA_Lac","40.716610000000003","-91.981867"
1945,"IA_Pal_CAOV",1.092,"IA_Pal","41.908174000000002","-91.512774"
1945,"IA_Pal_QUAL",1.07,"IA_Pal","41.908174000000002","-91.512774"
1945,"IL_Bea_ACSA",1.423,"IL_Bea","38.349770999999997","-87.828127"
1945,"IL_Bea_FRAM",0.952,"IL_Bea","38.349770999999997","-87.828127"
1945,"IL_Bea_LITU",0.923,"IL_Bea","38.349770999999997","-87.828127"
1945,"IL_Bea_QUAL",1.351,"IL_Bea","38.349770999999997","-87.828127"
1945,"IL_Bea_QURU",1.208,"IL_Bea","38.349770999999997","-87.828127"
1945,"IL_Fer_LITU",1.064,"IL_Fer","37.529400000000003","-88.9828"
1945,"IL_Fer_QUAL",1.149,"IL_Fer","37.529400000000003","-88.9828"
1945,"IL_Fox_ACSA",1.34,"IL_Fox","39.395555000000002","-88.161265"
1945,"IL_Fox_CAOV",1.139,"IL_Fox","39.395555000000002","-88.161265"
1945,"IL_Fox_QUAL",1.245,"IL_Fox","39.395555000000002","-88.161265"
1945,"IL_Gia_QUAL",1.101,"IL_Gia","37.6","-89.2"
1945,"IL_Kic_ACSA",1.044,"IL_Kic","40.138291000000002","-87.745765"
1945,"IL_Kic_CAOV",1.152,"IL_Kic","40.138291000000002","-87.745765"
1945,"IL_Kic_QUAL",1.142,"IL_Kic","40.138291000000002","-87.745765"
1945,"IL_Lin_ACSA",1.179,"IL_Lin","39.982858","-89.852411"
1945,"IL_Lin_CAOV",1.106,"IL_Lin","39.982858","-89.852411"
1945,"IL_Lin_QUAL",1.256,"IL_Lin","39.982858","-89.852411"
1945,"IL_Sta_QUAL",1.031,"IL_Sta","41.307161000000001","-88.993812"
1945,"IL_Sta_QURU",1.003,"IL_Sta","41.307161000000001","-88.993812"
1945,"IN_Ben_ACSA",1.048,"IN_Ben","41.664710999999997","-86.508244"
1945,"IN_Bro_QURU",0.914,"IN_Bro","39.060237000000001","-86.279252"
1945,"IN_Can_LITU",1.345,"IN_Can","41.126196999999998","-85.109915"
1945,"IN_Don_ACSA",1.409,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Don_CAOV",1.323,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Don_LITU",0.952,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Don_QUAL",1.246,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Don_QUVE",1.087,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Don_QURU",1.102,"IN_Don","38.729999999999997","-86.42"
1945,"IN_Dou_QUAL",1.057,"IN_Dou","41.518301000000001","-84.866101"
1945,"IN_Gin_LITU",1.196,"IN_Gin","40.348061999999999","-85.438848"
1945,"IN_Hem_ACSA",1.269,"IN_Hem","38.229087","-87.366519"
1945,"IN_Hem_CAOV",1.138,"IN_Hem","38.229087","-87.366519"
1945,"IN_Hem_QUAL",1.169,"IN_Hem","38.229087","-87.366519"
1945,"IN_Hoo_CAOV",1.101,"IN_Hoo","39.25","-86.89"
1945,"IN_Hoo_FRAM",1.035,"IN_Hoo","39.25","-86.89"
1945,"IN_Hoo_LITU",0.983,"IN_Hoo","39.25","-86.89"
1945,"IN_Hoo_QURU",1.067,"IN_Hoo","39.25","-86.89"
1945,"IN_Lat_ACSA",1.209,"IN_Lat","39.158302999999997","-86.493394"
1945,"IN_Lat_LITU",1.074,"IN_Lat","39.158302999999997","-86.493394"
1945,"IN_Lil_ACSA",1.215,"IN_Lil","39.2361","-86.2204"
1945,"IN_Lil_CAOV",1.022,"IN_Lil","39.2361","-86.2204"
1945,"IN_Lil_LITU",1.133,"IN_Lil","39.2361","-86.2204"
1945,"IN_Lil_QUAL",1.081,"IN_Lil","39.2361","-86.2204"
1945,"IN_Lil_QUMO",1.036,"IN_Lil","39.2361","-86.2204"
1945,"IN_Lil_QUVE",1.01,"IN_Lil","39.2361","-86.2204"
1945,"IN_Mel_ACSA",0.981,"IN_Mel","39.505057000000001","-85.669107"
1945,"IN_Mel_CAOV",1.005,"IN_Mel","39.505057000000001","-85.669107"
1945,"IN_Mel_FRNI",1.134,"IN_Mel","39.505057000000001","-85.669107"
1945,"IN_Mel_LITU",1.204,"IN_Mel","39.505057000000001","-85.669107"
1945,"IN_Mel_QUMA",1.038,"IN_Mel","39.505057000000001","-85.669107"
1945,"IN_MMS_ACSA",1.147,"IN_MMS","39.3232","-86.4131"
1945,"IN_MMS_CAOV",1.267,"IN_MMS","39.3232","-86.4131"
1945,"IN_MMS_LITU",1.211,"IN_MMS","39.3232","-86.4131"
1945,"IN_MMS_QUAL",1.144,"IN_MMS","39.3232","-86.4131"
1945,"IN_MMS_SAAL",1.022,"IN_MMS","39.3232","-86.4131"
1945,"IN_Opp_ACSA",0.802,"IN_Opp","41.339478999999997","-85.763455"
1945,"IN_Opp_CAOV",1.373,"IN_Opp","41.339478999999997","-85.763455"
1945,"IN_Opp_LITU",1.145,"IN_Opp","41.339478999999997","-85.763455"
1945,"IN_Opp_QURU",0.819,"IN_Opp","41.339478999999997","-85.763455"
1945,"IN_Pio_ACSA",1.24,"IN_Pio","38.54","-86.45"
1945,"IN_Pio_CAOV",1.266,"IN_Pio","38.54","-86.45"
1945,"IN_Pio_JUNI",1.226,"IN_Pio","38.54","-86.45"
1945,"IN_Pio_LITU",1.093,"IN_Pio","38.54","-86.45"
1945,"IN_Pio_QUAL",1.14,"IN_Pio","38.54","-86.45"
1945,"IN_Pio_QURU",1.193,"IN_Pio","38.54","-86.45"
1945,"IN_Sau_CAOV",1.099,"IN_Sau","38.370710000000003","-87.717271"
1945,"IN_Sau_QUPA",1.263,"IN_Sau","38.370710000000003","-87.717271"
1945,"IN_Wes_LITU",0.933,"IN_Wes","37.984732000000001","-87.512485"
1945,"Irish_Creek,_VA_QUAL",1.205,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1945,"Irish_Creek,_VA_QUMO",1.13,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1945,"Blanton_Forest_QUAL",1.198,"Blanton_Forest","36.875186999999997","-83.360369"
1945,"Blanton_Forest_QUMO",1.052,"Blanton_Forest","36.875186999999997","-83.360369"
1945,"DanielBoone_London_District_LITU",0.904,"DanielBoone_London_District","37.130000000000003","-84.27"
1945,"MAMMOTH_CAVE_LITU",0.953,"MAMMOTH_CAVE","37.187032000000002","-86.103961"
1945,"Hague,_Lake_George,_NY_QUVE_QUVE",1.072,"Hague,_Lake_George,_NY_QUVE","43.684399999999997","-73.6024666666667"
1945,"HF_LyfordPlots_ACRU",0.778,"HF_LyfordPlots","42.53","-72.18"
1945,"HF_LyfordPlots_QURU",0.483,"HF_LyfordPlots","42.53","-72.18"
1945,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY_NYSY",1.021,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY","43.174666666666667","-73.8168333333333"
1945,"Lisha_Kill,_NY_CAGL_CAGL",1.159,"Lisha_Kill,_NY_CAGL","42.794966666666667","-73.86005"
1945,"Lisha_Kill,_NY_QUAL_QUAL",1.085,"Lisha_Kill,_NY_QUAL","42.791466666666665","-73.85855"
1945,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest_QURU",0.979,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest","41.383000000000003","-74.017"
1945,"Mashomack_Preserve,_Long_Island,_NY_QUST",0.995,"Mashomack_Preserve,_Long_Island,_NY","41.041499999999999","-72.2845333333333"
1945,"MI_Flu_ACRU",0.826,"MI_Flu","45.559800000000003","-84.7138"
1945,"MI_Flu_POGR",0.688,"MI_Flu","45.559800000000003","-84.7138"
1945,"MI_Flu_QURU",0.95,"MI_Flu","45.559800000000003","-84.7138"
1945,"MI_War_FAGR",1.02,"MI_War","41.827776","-86.623331"
1945,"Middleburgh,_Breglia_Cliffs,_NY_QUMO",1.059,"Middleburgh,_Breglia_Cliffs,_NY","42.608583333333335","-74.31815"
1945,"MO_Bab_ACSA",1.33,"MO_Bab","38.620427999999997","-90.694719"
1945,"MO_Bab_CAOV",0.985,"MO_Bab","38.620427999999997","-90.694719"
1945,"MO_Bab_QUAL",1.047,"MO_Bab","38.620427999999997","-90.694719"
1945,"MO_Flu_ACSA",1.448,"MO_Flu","38.744100000000003","-92.2"
1945,"MO_Flu_CAOV",1.202,"MO_Flu","38.744100000000003","-92.2"
1945,"MO_Flu_QUAL",1.287,"MO_Flu","38.744100000000003","-92.2"
1945,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU_QURU",1.497,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU","42.060899999999997","-72.3009"
1945,"Mohonk_Preserve,_Bonticou_Crag,_NY_CAGL",1.017,"Mohonk_Preserve,_Bonticou_Crag,_NY","41.801199999999994","-74.1056833333333"
1945,"Mohonk_Preserve,_NY_LITU",1.103,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1945,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUMO",0.908,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1945,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUVE",0.956,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1945,"Mohonk_Preserve,_NY_BELE",0.638,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1945,"Montgomery_Place,_NY_LITU",1.26,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1945,"Montgomery_Place,_NY_QUMO",1.021,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1945,"Montgomery_Place,_NY_QURU",1.003,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1945,"Mt._Agamenticus,_ME_QUMO",0.933,"Mt._Agamenticus,_ME","43.228050000000003","-70.6892"
1945,"Mt_Pleasant,_VA_QUVE",1.04,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1945,"Mt_Pleasant,_VA_CAGL",1.436,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1945,"MurphyTract_QUAL",1.01,"MurphyTract","39.262112999999999","-80.997378"
1945,"NC_Joy_QURU",1.047,"NC_Joy","35.358468000000002","-83.930323"
1945,"NC_Joy_LITU",1.015,"NC_Joy","35.358468000000002","-83.930323"
1945,"NC_Lil_QUAL",1.106,"NC_Lil","35.031278","-83.257678"
1945,"NC_Sho_QURU",1.002,"NC_Sho","35.598030000000001","-83.422387"
1945,"NewPort_QUAL",0.76,"NewPort"," 41.557004","-71.26675"
1945,"NorthRoundPondPlot3_ACRU",1.164,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1945,"NorthRoundPondPlot1_ACSA",0.995,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1945,"NorthRoundPondPlot1_FAGR",1.038,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1945,"NorthRoundPondPlot2_FRAM",1.081,"NorthRoundPondPlot2","42.847709999999999","-72.4475"
1945,"NorthRoundPondPlot3_QURU",1.052,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1945,"NorthRoundPondPlot3_BELE",1.132,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1945,"OH_Dav_QURU",1.084,"OH_Dav","40.137555999999996","-83.907942"
1945,"OH_Dav_LITU",1.08,"OH_Dav","40.137555999999996","-83.907942"
1945,"OH_Gol_CAOV",1.171,"OH_Gol","41.553987999999997","-84.36205"
1945,"OH_Gol_QUAL",1.027,"OH_Gol","41.553987999999997","-84.36205"
1945,"OH_Heu_FAGR",0.992,"OH_Heu","39.578251999999999","-84.738961"
1945,"OH_Heu_LITU",0.93,"OH_Heu","39.578251999999999","-84.738961"
1945,"OH_Joh_CAOV",0.928,"OH_Joh","40.880000000000003","-81.75"
1945,"OH_Joh_QUAL",0.995,"OH_Joh","40.880000000000003","-81.75"
1945,"OH_Joh_QURU",0.884,"OH_Joh","40.880000000000003","-81.75"
1945,"OH_Rid_LITU",0.863,"OH_Rid","39.349398999999998","-82.072414"
1945,"OH_Rid_QUAL",1.055,"OH_Rid","39.349398999999998","-82.072414"
1945,"OH_Rid_QUMO",1.127,"OH_Rid","39.349398999999998","-82.072414"
1945,"Otter_Creek,_PA_LITU",0.842,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1945,"Otter_Creek,_PA_QUAL",1.077,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1945,"Otter_Creek,_PA_QURU",1.051,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1945,"Otter_Creek,_PA_QUVE",1.031,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1945,"PA_Ala_LITU",0.998,"PA_Ala","40.69","-77.75"
1945,"PA_Ala_QUAL",0.974,"PA_Ala","40.69","-77.75"
1945,"PA_Ala_QURU",0.845,"PA_Ala","40.69","-77.75"
1945,"Pine_Lake,_Oneonta,_NY_QURU",1.199,"Pine_Lake,_Oneonta,_NY","42.471333333333334","-74.9258166666667"
1945,"Palmaghatt1_BEAL",0.967,"Palmaghatt1","41.710008000000002","-74.247273"
1945,"Palmaghatt5_QUMO",0.954,"Palmaghatt5","41.705475","-74.251715"
1945,"Palmaghatt5_QURU",0.897,"Palmaghatt5","41.705475","-74.251715"
1945,"Potomac_River,_Dranesville,_VA_QUMO",1.147,"Potomac_River,_Dranesville,_VA","39.058116666666663","-77.3299166666667"
1945,"Prospect_Mtn._ADKs,_NY_BELE",1.124,"Prospect_Mtn._ADKs,_NY","43.417499999999997","-73.729"
1945,"Prospect_Mtn,_ADKs_QURU",0.946,"Prospect_Mtn,_ADKs","43.418266666666668","-73.7550833333333"
1945,"Prospect_Mtn,_ADKs,_NY_CAOV",0.942,"Prospect_Mtn,_ADKs,_NY","43.421666666666667","-73.57"
1945,"RamsHornSwamp_QUAL",1.119,"RamsHornSwamp","42.199420000000003","-73.864775"
1945,"Rooster_Hill_QURU",1.048,"Rooster_Hill","43.231380000000001","-74.52254"
1945,"Schunemunk_QUAL",0.968,"Schunemunk","41.376069999999999","-74.115522"
1945,"Sheridan_Mountain_QURU",1.227,"Sheridan_Mountain","44.528399999999998","-71.63805"
1945,"Singer_Farm_QURU",0.846,"Singer_Farm","43.349633300000001","-78.6612333"
1945,"Stott_Farm,_Argyle,_NY_CAGL",0.984,"Stott_Farm,_Argyle,_NY","43.187999999999995","-73.4988333333333"
1945,"ThreePonds_CATO",1.344,"ThreePonds"," 36.670247","-89.127605"
1945,"TN_Boo_LITU",0.997,"TN_Boo","35.621211000000002","-83.086317"
1945,"TN_Chi_LITU",1.134,"TN_Chi","35.689200999999997","-83.61108"
1945,"TN_Chi_QUAL",1.191,"TN_Chi","35.689200999999997","-83.61108"
1945,"TN_For_LITU",1.253,"TN_For","35.553618","-83.838504"
1945,"TN_Gre_QUMO",1.162,"TN_Gre","35.706690999999999","-83.33878"
1945,"TN_Por_LITU",1.075,"TN_Por","35.677073","-83.397134"
1945,"TN_Rai_LITU",1.219,"TN_Rai","35.664957000000001","-83.463175"
1945,"TN_Sco_LITU",1.069,"TN_Sco","35.594862999999997","-83.916167"
1945,"UTTERTOWN_QURU",0.998,"UTTERTOWN","41.117066700000002","-74.4169833"
1945,"Wachusett_Mtn_QURU",0.895,"Wachusett_Mtn","42.49","-71.88"
1945,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY_QURU",0.955,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY","42.682449999999996","-77.4299666666667"
1945,"WhiskeyHollow_QUMO",0.886,"WhiskeyHollow","43.119135","-76.386846"
1945,"Winooski_CAOV",0.874,"Winooski","44.555753000000003","-73.113145"
1945,"Winooski_QUAL",0.981,"Winooski","44.555753000000003","-73.113145"
1945,"Winooski_QUMO",0.874,"Winooski","44.555753000000003","-73.113145"
1945,"WV_Ced_QUMO",0.897,"WV_Ced","38.65","-79.3667"
1945,"Zoar_Lick_QURU",1.086,"Zoar_Lick","42.4230333","-78.8945"
1945,"SCBI_CACO",1.056,"SCBI","38.8935","-78.1454"
1945,"SCBI_CAGL",0.985,"SCBI","38.8935","-78.1454"
1945,"SCBI_CAOL",1.064,"SCBI","38.8935","-78.1454"
1945,"SCBI_CATO",0.966,"SCBI","38.8935","-78.1454"
1945,"SCBI_FAGR",1.283,"SCBI","38.8935","-78.1454"
1945,"SCBI_FRAM",1.073,"SCBI","38.8935","-78.1454"
1945,"SCBI_FRNI",0.85,"SCBI","38.8935","-78.1454"
1945,"SCBI_JUNI",1.198,"SCBI","38.8935","-78.1454"
1945,"SCBI_LITU",0.976,"SCBI","38.8935","-78.1454"
1945,"SCBI_PIST",1.107,"SCBI","38.8935","-78.1454"
1945,"SCBI_QUAL",1.082,"SCBI","38.8935","-78.1454"
1945,"SCBI_QUPR",1.101,"SCBI","38.8935","-78.1454"
1945,"SCBI_QURU",1.081,"SCBI","38.8935","-78.1454"
1945,"SCBI_QUVE",1.144,"SCBI","38.8935","-78.1454"
1945,"HF_ACRU",0.739,"HF","42.5388","-72.18"
1945,"HF_BEAL",0.588,"HF","42.5388","-72.18"
1945,"HF_FRAM",1.289,"HF","42.5388","-72.18"
1945,"HF_QURU",0.709,"HF","42.5388","-72.18"
1945,"HF_TSCA",1.118,"HF","42.5388","-72.18"
1946,"Aquidneck_Rhode_Island_QURU",0.957,"Aquidneck_Rhode_Island","41.569283300000002","-71.2840333"
1946,"SIPSEY_WILDERNESS_CAGL",1.185,"SIPSEY_WILDERNESS","34.357419","-87.427427"
1946,"Arnot_Forest,_NY_QURU",1.099,"Arnot_Forest,_NY","42.271616666666667","-76.6267666666667"
1946,"Bear_Island,_MD_CAGL",1.02,"Bear_Island,_MD","38.984566666666666","-77.2423166666667"
1946,"Bent_Creek_QUST",1.089,"Bent_Creek","35.5","-82.6"
1946,"Big_Canoe_QUAL",1.067,"Big_Canoe","34.475662999999997","-84.329251"
1946,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest_QURU",1.904,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest","41.383000000000003","-74.017"
1946,"Blue_Ridge_Parkway/Patty's_Oaks_update_QUMO",1.125,"Blue_Ridge_Parkway/Patty's_Oaks_update","37.536433333333335","-79.4948833333333"
1946,"Bronx,_Hunter_Island,_NY_QUST",1.085,"Bronx,_Hunter_Island,_NY","40.875455600000002","-73.7900333"
1946,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY_QURU",1.08,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY","43.288583333333328","-76.3885333333333"
1946,"DanielBoone_London_District_FAGR",1.118,"DanielBoone_London_District","37.130000000000003","-84.27"
1946,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU_LITU",0.885,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU",NA,NA
1946,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC_MAAC",0.763,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC",NA,NA
1946,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",1.144,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1946,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",1.072,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1946,"Green_Ridge,_MD_CAOV",1.122,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1946,"FRICK_CREEK_LITU",1.051,"FRICK_CREEK","34.76","-84.3"
1946,"Goose_Egg_FAGR",1.102,"Goose_Egg","43.069875000000003","-73.286652"
1946,"Goodnow_Mtn_QURU",0.912,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1946,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",1.028,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1946,"Goose_Egg_Ridge,_NY_QUAL_QUAL",0.906,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1946,"Goose_Egg_Ridge,_NY_QUAL_QUMO",0.97,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1946,"Greenbrook_Sanctuary,_NJ_LITU_LITU",1.242,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1946,"IA_Geo_QUAL",0.982,"IA_Geo","40.824689999999997","-91.391817"
1946,"IA_Lac_CAOV",0.936,"IA_Lac","40.716610000000003","-91.981867"
1946,"IA_Lac_QUAL",0.99,"IA_Lac","40.716610000000003","-91.981867"
1946,"IA_Pal_CAOV",1.034,"IA_Pal","41.908174000000002","-91.512774"
1946,"IA_Pal_QUAL",0.973,"IA_Pal","41.908174000000002","-91.512774"
1946,"IL_Bea_ACSA",0.891,"IL_Bea","38.349770999999997","-87.828127"
1946,"IL_Bea_FRAM",1.022,"IL_Bea","38.349770999999997","-87.828127"
1946,"IL_Bea_LITU",1.127,"IL_Bea","38.349770999999997","-87.828127"
1946,"IL_Bea_QUAL",1.134,"IL_Bea","38.349770999999997","-87.828127"
1946,"IL_Bea_QURU",1.191,"IL_Bea","38.349770999999997","-87.828127"
1946,"IL_Fer_LITU",1.136,"IL_Fer","37.529400000000003","-88.9828"
1946,"IL_Fer_QUAL",1.071,"IL_Fer","37.529400000000003","-88.9828"
1946,"IL_Fox_ACSA",0.772,"IL_Fox","39.395555000000002","-88.161265"
1946,"IL_Fox_CAOV",0.893,"IL_Fox","39.395555000000002","-88.161265"
1946,"IL_Fox_QUAL",0.989,"IL_Fox","39.395555000000002","-88.161265"
1946,"IL_Gia_QUAL",1.055,"IL_Gia","37.6","-89.2"
1946,"IL_Kic_ACSA",1.011,"IL_Kic","40.138291000000002","-87.745765"
1946,"IL_Kic_CAOV",0.866,"IL_Kic","40.138291000000002","-87.745765"
1946,"IL_Kic_QUAL",0.912,"IL_Kic","40.138291000000002","-87.745765"
1946,"IL_Lin_ACSA",0.762,"IL_Lin","39.982858","-89.852411"
1946,"IL_Lin_CAOV",1.036,"IL_Lin","39.982858","-89.852411"
1946,"IL_Lin_QUAL",1.042,"IL_Lin","39.982858","-89.852411"
1946,"IL_Sta_QUAL",0.938,"IL_Sta","41.307161000000001","-88.993812"
1946,"IL_Sta_QURU",0.972,"IL_Sta","41.307161000000001","-88.993812"
1946,"IN_Ben_ACSA",0.794,"IN_Ben","41.664710999999997","-86.508244"
1946,"IN_Bro_QURU",0.907,"IN_Bro","39.060237000000001","-86.279252"
1946,"IN_Can_LITU",0.935,"IN_Can","41.126196999999998","-85.109915"
1946,"IN_Don_ACSA",0.922,"IN_Don","38.729999999999997","-86.42"
1946,"IN_Don_CAOV",0.952,"IN_Don","38.729999999999997","-86.42"
